DATA,DATA,PAÍS,CONFIRMADOS,FATAIS,RECUPERADOS
2020-03-06 00:00:00,2020-03-06 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Saint Vincent and the Grenadines,0,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Saint Vincent and the Grenadines,1,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Saint Vincent and the Grenadines,1,0,1
2020-03-29 00:00:00,2020-03-29 00:00:00,Saint Vincent and the Grenadines,1,0,1
2020-03-30 00:00:00,2020-03-30 00:00:00,Saint Vincent and the Grenadines,1,0,1
2020-03-31 00:00:00,2020-03-31 00:00:00,Saint Vincent and the Grenadines,1,0,1
2020-04-01 00:00:00,2020-04-01 00:00:00,Saint Vincent and the Grenadines,1,0,1
2020-04-02 00:00:00,2020-04-02 00:00:00,Saint Vincent and the Grenadines,2,0,1
2020-04-03 00:00:00,2020-04-03 00:00:00,Saint Vincent and the Grenadines,3,0,1
2020-04-04 00:00:00,2020-04-04 00:00:00,Saint Vincent and the Grenadines,7,0,1
2020-04-05 00:00:00,2020-04-05 00:00:00,Saint Vincent and the Grenadines,7,0,1
2020-04-06 00:00:00,2020-04-06 00:00:00,Saint Vincent and the Grenadines,7,0,1
2020-04-07 00:00:00,2020-04-07 00:00:00,Saint Vincent and the Grenadines,8,0,1
2020-04-08 00:00:00,2020-04-08 00:00:00,Saint Vincent and the Grenadines,8,0,1
2020-04-09 00:00:00,2020-04-09 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-10 00:00:00,2020-04-10 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-11 00:00:00,2020-04-11 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-12 00:00:00,2020-04-12 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-13 00:00:00,2020-04-13 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-14 00:00:00,2020-04-14 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-15 00:00:00,2020-04-15 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-16 00:00:00,2020-04-16 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-17 00:00:00,2020-04-17 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-18 00:00:00,2020-04-18 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-19 00:00:00,2020-04-19 00:00:00,Saint Vincent and the Grenadines,12,0,1
2020-04-20 00:00:00,2020-04-20 00:00:00,Saint Vincent and the Grenadines,12,,1
2020-01-22 00:00:00,2020-01-22 00:00:00,San Marino,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,San Marino,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,San Marino,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,San Marino,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,San Marino,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,San Marino,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,San Marino,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,San Marino,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,San Marino,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,San Marino,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,San Marino,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,San Marino,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,San Marino,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,San Marino,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,San Marino,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,San Marino,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,San Marino,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,San Marino,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,San Marino,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,San Marino,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,San Marino,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,San Marino,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,San Marino,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,San Marino,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,San Marino,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,San Marino,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,San Marino,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,San Marino,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,San Marino,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,San Marino,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,San Marino,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,San Marino,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,San Marino,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,San Marino,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,San Marino,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,San Marino,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,San Marino,1,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,San Marino,1,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,San Marino,1,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,San Marino,1,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,San Marino,8,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,San Marino,10,1,0
2020-03-04 00:00:00,2020-03-04 00:00:00,San Marino,16,1,0
2020-03-05 00:00:00,2020-03-05 00:00:00,San Marino,21,1,0
2020-03-06 00:00:00,2020-03-06 00:00:00,San Marino,21,1,0
2020-03-07 00:00:00,2020-03-07 00:00:00,San Marino,23,1,0
2020-03-08 00:00:00,2020-03-08 00:00:00,San Marino,36,1,0
2020-03-09 00:00:00,2020-03-09 00:00:00,San Marino,36,1,0
2020-03-10 00:00:00,2020-03-10 00:00:00,San Marino,51,2,0
2020-03-11 00:00:00,2020-03-11 00:00:00,San Marino,62,2,0
2020-03-12 00:00:00,2020-03-12 00:00:00,San Marino,69,3,0
2020-03-13 00:00:00,2020-03-13 00:00:00,San Marino,80,5,0
2020-03-14 00:00:00,2020-03-14 00:00:00,San Marino,80,5,4
2020-03-15 00:00:00,2020-03-15 00:00:00,San Marino,101,5,4
2020-03-16 00:00:00,2020-03-16 00:00:00,San Marino,109,7,4
2020-03-17 00:00:00,2020-03-17 00:00:00,San Marino,109,7,4
2020-03-18 00:00:00,2020-03-18 00:00:00,San Marino,119,11,4
2020-03-19 00:00:00,2020-03-19 00:00:00,San Marino,119,11,4
2020-03-20 00:00:00,2020-03-20 00:00:00,San Marino,144,14,4
2020-03-21 00:00:00,2020-03-21 00:00:00,San Marino,144,20,4
2020-03-22 00:00:00,2020-03-22 00:00:00,San Marino,175,20,4
2020-03-23 00:00:00,2020-03-23 00:00:00,San Marino,187,20,4
2020-03-24 00:00:00,2020-03-24 00:00:00,San Marino,187,21,4
2020-03-25 00:00:00,2020-03-25 00:00:00,San Marino,208,21,4
2020-03-26 00:00:00,2020-03-26 00:00:00,San Marino,208,21,4
2020-03-27 00:00:00,2020-03-27 00:00:00,San Marino,223,21,4
2020-03-28 00:00:00,2020-03-28 00:00:00,San Marino,224,22,6
2020-03-29 00:00:00,2020-03-29 00:00:00,San Marino,224,22,6
2020-03-30 00:00:00,2020-03-30 00:00:00,San Marino,230,25,13
2020-03-31 00:00:00,2020-03-31 00:00:00,San Marino,236,26,13
2020-04-01 00:00:00,2020-04-01 00:00:00,San Marino,236,26,13
2020-04-02 00:00:00,2020-04-02 00:00:00,San Marino,245,30,21
2020-04-03 00:00:00,2020-04-03 00:00:00,San Marino,245,30,21
2020-04-04 00:00:00,2020-04-04 00:00:00,San Marino,259,32,27
2020-04-05 00:00:00,2020-04-05 00:00:00,San Marino,266,32,35
2020-04-06 00:00:00,2020-04-06 00:00:00,San Marino,266,32,35
2020-04-07 00:00:00,2020-04-07 00:00:00,San Marino,279,34,40
2020-04-08 00:00:00,2020-04-08 00:00:00,San Marino,279,34,40
2020-04-09 00:00:00,2020-04-09 00:00:00,San Marino,333,34,49
2020-04-10 00:00:00,2020-04-10 00:00:00,San Marino,344,34,50
2020-04-11 00:00:00,2020-04-11 00:00:00,San Marino,356,35,53
2020-04-12 00:00:00,2020-04-12 00:00:00,San Marino,356,35,53
2020-04-13 00:00:00,2020-04-13 00:00:00,San Marino,356,35,53
2020-04-14 00:00:00,2020-04-14 00:00:00,San Marino,371,36,53
2020-04-15 00:00:00,2020-04-15 00:00:00,San Marino,372,36,53
2020-04-16 00:00:00,2020-04-16 00:00:00,San Marino,426,38,55
2020-04-17 00:00:00,2020-04-17 00:00:00,San Marino,435,39,57
2020-04-18 00:00:00,2020-04-18 00:00:00,San Marino,455,39,60
2020-04-19 00:00:00,2020-04-19 00:00:00,San Marino,461,39,60
2020-04-20 00:00:00,2020-04-20 00:00:00,San Marino,461,39,60
2020-01-22 00:00:00,2020-01-22 00:00:00,Sao Tome and Principe,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Sao Tome and Principe,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Sao Tome and Principe,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Sao Tome and Principe,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Sao Tome and Principe,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Sao Tome and Principe,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Sao Tome and Principe,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Sao Tome and Principe,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Sao Tome and Principe,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Sao Tome and Principe,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Sao Tome and Principe,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Sao Tome and Principe,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Sao Tome and Principe,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Sao Tome and Principe,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Sao Tome and Principe,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Sao Tome and Principe,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Sao Tome and Principe,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Sao Tome and Principe,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Sao Tome and Principe,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Sao Tome and Principe,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Sao Tome and Principe,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Sao Tome and Principe,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Sao Tome and Principe,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Sao Tome and Principe,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Sao Tome and Principe,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Sao Tome and Principe,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Sao Tome and Principe,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Sao Tome and Principe,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Sao Tome and Principe,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Sao Tome and Principe,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Sao Tome and Principe,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Sao Tome and Principe,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Sao Tome and Principe,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Sao Tome and Principe,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Sao Tome and Principe,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Sao Tome and Principe,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Sao Tome and Principe,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Sao Tome and Principe,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Sao Tome and Principe,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Sao Tome and Principe,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Sao Tome and Principe,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Sao Tome and Principe,0,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Sao Tome and Principe,0,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Sao Tome and Principe,0,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Sao Tome and Principe,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Sao Tome and Principe,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Sao Tome and Principe,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Sao Tome and Principe,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Sao Tome and Principe,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Sao Tome and Principe,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Sao Tome and Principe,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Sao Tome and Principe,0,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Sao Tome and Principe,0,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Sao Tome and Principe,0,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Sao Tome and Principe,0,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Sao Tome and Principe,0,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Sao Tome and Principe,0,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Sao Tome and Principe,0,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Sao Tome and Principe,0,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Sao Tome and Principe,0,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Sao Tome and Principe,0,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Sao Tome and Principe,0,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Sao Tome and Principe,0,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Sao Tome and Principe,0,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Sao Tome and Principe,0,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Sao Tome and Principe,0,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Sao Tome and Principe,0,0,0
2020-03-29 00:00:00,2020-03-29 00:00:00,Sao Tome and Principe,0,0,0
2020-03-30 00:00:00,2020-03-30 00:00:00,Sao Tome and Principe,0,0,0
2020-03-31 00:00:00,2020-03-31 00:00:00,Sao Tome and Principe,0,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,Sao Tome and Principe,0,0,0
2020-04-02 00:00:00,2020-04-02 00:00:00,Sao Tome and Principe,0,0,0
2020-04-03 00:00:00,2020-04-03 00:00:00,Sao Tome and Principe,0,0,0
2020-04-04 00:00:00,2020-04-04 00:00:00,Sao Tome and Principe,0,0,0
2020-04-05 00:00:00,2020-04-05 00:00:00,Sao Tome and Principe,0,0,0
2020-04-06 00:00:00,2020-04-06 00:00:00,Sao Tome and Principe,4,0,0
2020-04-07 00:00:00,2020-04-07 00:00:00,Sao Tome and Principe,4,0,0
2020-04-08 00:00:00,2020-04-08 00:00:00,Sao Tome and Principe,4,0,0
2020-04-09 00:00:00,2020-04-09 00:00:00,Sao Tome and Principe,4,0,0
2020-04-10 00:00:00,2020-04-10 00:00:00,Sao Tome and Principe,4,0,0
2020-04-11 00:00:00,2020-04-11 00:00:00,Sao Tome and Principe,4,0,0
2020-04-12 00:00:00,2020-04-12 00:00:00,Sao Tome and Principe,4,0,0
2020-04-13 00:00:00,2020-04-13 00:00:00,Sao Tome and Principe,4,0,0
2020-04-14 00:00:00,2020-04-14 00:00:00,Sao Tome and Principe,4,0,0
2020-04-15 00:00:00,2020-04-15 00:00:00,Sao Tome and Principe,4,0,0
2020-04-16 00:00:00,2020-04-16 00:00:00,Sao Tome and Principe,4,0,0
2020-04-17 00:00:00,2020-04-17 00:00:00,Sao Tome and Principe,4,0,0
2020-04-18 00:00:00,2020-04-18 00:00:00,Sao Tome and Principe,4,0,0
2020-04-19 00:00:00,2020-04-19 00:00:00,Sao Tome and Principe,4,0,0
2020-04-20 00:00:00,2020-04-20 00:00:00,Sao Tome and Principe,4,,
2020-01-22 00:00:00,2020-01-22 00:00:00,Saudi Arabia,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Saudi Arabia,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Saudi Arabia,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Saudi Arabia,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Saudi Arabia,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Saudi Arabia,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Saudi Arabia,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Saudi Arabia,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Saudi Arabia,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Saudi Arabia,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Saudi Arabia,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Saudi Arabia,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Saudi Arabia,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Saudi Arabia,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Saudi Arabia,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Saudi Arabia,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Saudi Arabia,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Saudi Arabia,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Saudi Arabia,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Saudi Arabia,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Saudi Arabia,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Saudi Arabia,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Saudi Arabia,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Saudi Arabia,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Saudi Arabia,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Saudi Arabia,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Saudi Arabia,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Saudi Arabia,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Saudi Arabia,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Saudi Arabia,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Saudi Arabia,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Saudi Arabia,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Saudi Arabia,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Saudi Arabia,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Saudi Arabia,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Saudi Arabia,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Saudi Arabia,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Saudi Arabia,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Saudi Arabia,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Saudi Arabia,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Saudi Arabia,1,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Saudi Arabia,1,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Saudi Arabia,1,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Saudi Arabia,5,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Saudi Arabia,5,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Saudi Arabia,5,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Saudi Arabia,11,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Saudi Arabia,15,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Saudi Arabia,20,0,1
2020-03-11 00:00:00,2020-03-11 00:00:00,Saudi Arabia,21,0,1
2020-03-12 00:00:00,2020-03-12 00:00:00,Saudi Arabia,45,0,1
2020-03-13 00:00:00,2020-03-13 00:00:00,Saudi Arabia,86,0,1
2020-03-14 00:00:00,2020-03-14 00:00:00,Saudi Arabia,103,0,1
2020-03-15 00:00:00,2020-03-15 00:00:00,Saudi Arabia,103,0,1
2020-03-16 00:00:00,2020-03-16 00:00:00,Saudi Arabia,118,0,2
2020-03-17 00:00:00,2020-03-17 00:00:00,Saudi Arabia,171,0,6
2020-03-18 00:00:00,2020-03-18 00:00:00,Saudi Arabia,171,0,6
2020-03-19 00:00:00,2020-03-19 00:00:00,Saudi Arabia,274,0,6
2020-03-20 00:00:00,2020-03-20 00:00:00,Saudi Arabia,344,0,8
2020-03-21 00:00:00,2020-03-21 00:00:00,Saudi Arabia,392,0,16
2020-03-22 00:00:00,2020-03-22 00:00:00,Saudi Arabia,511,0,16
2020-03-23 00:00:00,2020-03-23 00:00:00,Saudi Arabia,562,0,16
2020-03-24 00:00:00,2020-03-24 00:00:00,Saudi Arabia,767,1,28
2020-03-25 00:00:00,2020-03-25 00:00:00,Saudi Arabia,900,2,29
2020-03-26 00:00:00,2020-03-26 00:00:00,Saudi Arabia,1012,3,33
2020-03-27 00:00:00,2020-03-27 00:00:00,Saudi Arabia,1104,3,35
2020-03-28 00:00:00,2020-03-28 00:00:00,Saudi Arabia,1203,4,37
2020-03-29 00:00:00,2020-03-29 00:00:00,Saudi Arabia,1299,8,66
2020-03-30 00:00:00,2020-03-30 00:00:00,Saudi Arabia,1453,8,115
2020-03-31 00:00:00,2020-03-31 00:00:00,Saudi Arabia,1563,10,165
2020-04-01 00:00:00,2020-04-01 00:00:00,Saudi Arabia,1720,16,264
2020-04-02 00:00:00,2020-04-02 00:00:00,Saudi Arabia,1885,21,328
2020-04-03 00:00:00,2020-04-03 00:00:00,Saudi Arabia,2039,25,351
2020-04-04 00:00:00,2020-04-04 00:00:00,Saudi Arabia,2179,29,420
2020-04-05 00:00:00,2020-04-05 00:00:00,Saudi Arabia,2402,34,488
2020-04-06 00:00:00,2020-04-06 00:00:00,Saudi Arabia,2605,38,551
2020-04-07 00:00:00,2020-04-07 00:00:00,Saudi Arabia,2795,41,615
2020-04-08 00:00:00,2020-04-08 00:00:00,Saudi Arabia,2932,41,631
2020-04-09 00:00:00,2020-04-09 00:00:00,Saudi Arabia,3287,44,666
2020-04-10 00:00:00,2020-04-10 00:00:00,Saudi Arabia,3651,47,685
2020-04-11 00:00:00,2020-04-11 00:00:00,Saudi Arabia,4033,52,720
2020-04-12 00:00:00,2020-04-12 00:00:00,Saudi Arabia,4462,59,761
2020-04-13 00:00:00,2020-04-13 00:00:00,Saudi Arabia,4934,65,805
2020-04-14 00:00:00,2020-04-14 00:00:00,Saudi Arabia,5369,73,889
2020-04-15 00:00:00,2020-04-15 00:00:00,Saudi Arabia,5862,79,931
2020-04-16 00:00:00,2020-04-16 00:00:00,Saudi Arabia,6380,83,990
2020-04-17 00:00:00,2020-04-17 00:00:00,Saudi Arabia,7142,87,1049
2020-04-18 00:00:00,2020-04-18 00:00:00,Saudi Arabia,8274,92,1329
2020-04-19 00:00:00,2020-04-19 00:00:00,Saudi Arabia,9362,97,1398
2020-04-20 00:00:00,2020-04-20 00:00:00,Saudi Arabia,9362,97,1398
2020-01-22 00:00:00,2020-01-22 00:00:00,Senegal,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Senegal,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Senegal,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Senegal,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Senegal,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Senegal,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Senegal,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Senegal,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Senegal,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Senegal,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Senegal,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Senegal,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Senegal,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Senegal,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Senegal,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Senegal,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Senegal,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Senegal,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Senegal,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Senegal,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Senegal,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Senegal,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Senegal,0,0,0
