DATA,DATA,ESTADO,CIDADE,CONFIRMADOS,FATAIS
2020-03-18 00:00:00,2020-03-18 00:00:00,PR,LONDRINA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,PR,MARINGÁ,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,PR,PINHAIS,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RJ,BARRA MANSA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RJ,GUAPIMIRIM,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RJ,NITERÓI,6,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RJ,RIO DE JANEIRO,55,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RN,NATAL,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RS,CAMPO BOM,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RS,CAXIAS DO SUL,2,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RS,PORTO ALEGRE,15,0
2020-03-18 00:00:00,2020-03-18 00:00:00,RS,SAPIRANGA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,BALNEÁRIO CAMBORIÚ,2,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,BRAÇO DO NORTE,2,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,FLORIANÓPOLIS,5,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,JOINVILLE,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,RANCHO QUEIMADO,2,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SC,TUBARÃO,2,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SE,ARACAJU,5,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SE,PROPRIÁ,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,BARUERI,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,CAMPINAS,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,CARAPICUÍBA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,COTIA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,FERRAZ DE VASCONCELOS,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,GUARULHOS,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,JAGUARIÚNA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,MAUÁ,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,OSASCO,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SANTANA DE PARNAÍBA,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SANTO ANDRÉ,6,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SÃO BERNARDO DO CAMPO,3,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SÃO CAETANO DO SUL,6,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SÃO JOSÉ DO RIO PRETO,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SÃO JOSÉ DOS CAMPOS,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,INDEFINIDA,0,1
2020-03-18 00:00:00,2020-03-18 00:00:00,SP,SÃO PAULO,214,3
2020-03-18 00:00:00,2020-03-18 00:00:00,TO,PALMAS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,AC,RIO BRANCO,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,AL,MACEIÓ,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,AM,MANAUS,3,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,FEIRA DE SANTANA,5,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,ITABUNA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,LAURO DE FREITAS,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,PORTO SEGURO,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,PRADO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,BA,SALVADOR,18,0
2020-03-19 00:00:00,2020-03-19 00:00:00,CE,AQUIRAZ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,CE,FORTALEZA,17,0
2020-03-19 00:00:00,2020-03-19 00:00:00,CE,INDEFINIDA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,CE,SOBRAL,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,DF,BRASÍLIA,42,0
2020-03-19 00:00:00,2020-03-19 00:00:00,ES,LINHARES,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,ES,VILA VELHA,7,0
2020-03-19 00:00:00,2020-03-19 00:00:00,ES,VITÓRIA,5,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,ANÁPOLIS,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,APARECIDA DE GOIÂNIA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,GOIÂNIA,7,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,INDEFINIDA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,JATAÍ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,GO,RIO VERDE,3,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,BELO HORIZONTE,18,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,CORONEL FABRICIANO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,DIVINÓPOLIS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,IPATINGA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,JUIZ DE FORA,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,NOVA LIMA,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,PATROCÍNIO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,SETE LAGOAS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MG,UBERLÂNDIA,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MS,CAMPO GRANDE,8,0
2020-03-19 00:00:00,2020-03-19 00:00:00,MS,SIDROLÂNDIA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PA,BELÉM,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PB,JOÃO PESSOA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PE,BELO JARDIM,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PE,INDEFINIDA,12,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PE,JABOATÃO DOS GUARARAPES,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PE,RECIFE,14,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PI,TERESINA,3,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,CAMPO LARGO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,CIANORTE,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,CURITIBA,17,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,FOZ DO IGUAÇU,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,LONDRINA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,MARINGÁ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,PR,PINHAIS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RJ,BARRA MANSA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RJ,GUAPIMIRIM,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RJ,RIO DE JANEIRO,56,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RJ,MIGUEL PEREIRA,1,1
2020-03-19 00:00:00,2020-03-19 00:00:00,RJ,NITERÓI,7,1
2020-03-19 00:00:00,2020-03-19 00:00:00,RN,NATAL,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,ALVORADA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,BAGÉ,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,CAMPO BOM,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,CAXIAS DO SUL,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,ERECHIM,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,FARROUPILHA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,PORTO ALEGRE,20,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,SAPIRANGA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,RS,TAQUARA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,BALNEÁRIO CAMBORIÚ,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,BRAÇO DO NORTE,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,FLORIANÓPOLIS,6,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,JOINVILLE,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,RANCHO QUEIMADO,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,SÃO JOSÉ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SC,TUBARÃO,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SE,ARACAJU,5,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SE,PROPRIÁ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,BARUERI,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,CAMPINAS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,CARAPICUÍBA,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,COTIA,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,FERRAZ DE VASCONCELOS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,GUARULHOS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,INDEFINIDA,4,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,JAGUARIÚNA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,MAUÁ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,OSASCO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SANTANA DE PARNAÍBA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SANTO ANDRÉ,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SÃO BERNARDO DO CAMPO,3,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SÃO CAETANO DO SUL,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SÃO JOSÉ DO RIO PRETO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SÃO JOSÉ DOS CAMPOS,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SUZANO,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,TAUBATÉ,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,VARGEM GRANDE PAULISTA,1,0
2020-03-19 00:00:00,2020-03-19 00:00:00,SP,SÃO PAULO,259,5
2020-03-19 00:00:00,2020-03-19 00:00:00,TO,PALMAS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,AC,RIO BRANCO,7,0
2020-03-20 00:00:00,2020-03-20 00:00:00,AL,MACEIÓ,6,0
2020-03-20 00:00:00,2020-03-20 00:00:00,AM,MANAUS,7,0
2020-03-20 00:00:00,2020-03-20 00:00:00,AP,MACAPÁ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,CAMAÇARI,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,FEIRA DE SANTANA,6,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,ITABUNA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,LAURO DE FREITAS,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,PORTO SEGURO,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,PRADO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,BA,SALVADOR,18,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,AQUIRAZ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,FORTALEZA,63,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,FORTIM,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,INDEFINIDA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,JUAZEIRO DO NORTE,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,CE,SOBRAL,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,DF,BRASÍLIA,87,0
2020-03-20 00:00:00,2020-03-20 00:00:00,ES,CACHOEIRO DE ITAPEMIRIM,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,ES,CARIACICA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,ES,LINHARES,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,ES,VILA VELHA,7,0
2020-03-20 00:00:00,2020-03-20 00:00:00,ES,VITÓRIA,6,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,ANÁPOLIS,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,APARECIDA DE GOIÂNIA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,GOIÂNIA,9,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,INDEFINIDA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,JATAÍ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,GO,RIO VERDE,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MA,SÃO LUÍS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,BELO HORIZONTE,20,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,CORONEL FABRICIANO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,DIVINÓPOLIS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,IPATINGA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,JUIZ DE FORA,5,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,MARIANA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,NOVA LIMA,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,PATROCÍNIO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,POÇOS DE CALDAS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,SETE LAGOAS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,UBERABA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MG,UBERLÂNDIA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MS,CAMPO GRANDE,11,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MS,SIDROLÂNDIA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,MT,CUIABÁ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PA,BELÉM,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PB,JOÃO PESSOA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PE,BELO JARDIM,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PE,INDEFINIDA,14,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PE,JABOATÃO DOS GUARARAPES,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PE,RECIFE,14,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PI,TERESINA,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,CAMPO LARGO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,CIANORTE,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,CURITIBA,27,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,FOZ DO IGUAÇU,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,GUAÍRA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,LONDRINA,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,MARINGÁ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,PR,PINHAIS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,BARRA MANSA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,GUAPIMIRIM,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,INDEFINIDA,43,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,RIO DE JANEIRO,56,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,MIGUEL PEREIRA,1,1
2020-03-20 00:00:00,2020-03-20 00:00:00,RJ,NITERÓI,7,1
2020-03-20 00:00:00,2020-03-20 00:00:00,RN,NATAL,5,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RN,PARNAMIRIM,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RO,JI-PARANÁ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,ALVORADA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,BAGÉ,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,CAMPO BOM,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,CAXIAS DO SUL,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,ERECHIM,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,FARROUPILHA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,IVOTI,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,PORTO ALEGRE,25,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,SANT'ANA DO LIVRAMENTO,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,SAPIRANGA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,RS,TAQUARA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,BALNEÁRIO CAMBORIÚ,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,BRAÇO DO NORTE,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,CHAPECÓ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,CRICIÚMA,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,FLORIANÓPOLIS,10,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,IMBITUBA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,JARAGUÁ DO SUL,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,JOINVILLE,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,NAVEGANTES,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,POMERODE,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,RANCHO QUEIMADO,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,SÃO JOSÉ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SC,TUBARÃO,6,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SE,ARACAJU,5,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SE,PROPRIÁ,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,BARUERI,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,CAMPINAS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,CARAPICUÍBA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,COTIA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,FERRAZ DE VASCONCELOS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,GUARULHOS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,HORTOLÂNDIA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,INDEFINIDA,59,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,JAGUARIÚNA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,MAUÁ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,MOGI DAS CRUZES,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,OSASCO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SANTANA DE PARNAÍBA,2,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SANTO ANDRÉ,3,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SÃO BERNARDO DO CAMPO,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SÃO CAETANO DO SUL,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SÃO JOSÉ DO RIO PRETO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SÃO JOSÉ DOS CAMPOS,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SUZANO,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,TAUBATÉ,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,VARGEM GRANDE PAULISTA,1,0
2020-03-20 00:00:00,2020-03-20 00:00:00,SP,SÃO PAULO,306,9
2020-03-20 00:00:00,2020-03-20 00:00:00,TO,PALMAS,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,AC,RIO BRANCO,11,0
2020-03-21 00:00:00,2020-03-21 00:00:00,AL,MACEIÓ,7,0
2020-03-21 00:00:00,2020-03-21 00:00:00,AM,MANAUS,11,0
2020-03-21 00:00:00,2020-03-21 00:00:00,AP,MACAPÁ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,CAMAÇARI,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,FEIRA DE SANTANA,6,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,ITABUNA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,LAURO DE FREITAS,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,PORTO SEGURO,5,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,PRADO,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,BA,SALVADOR,23,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,AQUIRAZ,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,FORTALEZA,76,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,FORTIM,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,INDEFINIDA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,JUAZEIRO DO NORTE,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,CE,SOBRAL,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,DF,BRASÍLIA,108,0
2020-03-21 00:00:00,2020-03-21 00:00:00,ES,CACHOEIRO DE ITAPEMIRIM,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,ES,CARIACICA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,ES,LINHARES,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,ES,VILA VELHA,11,0
2020-03-21 00:00:00,2020-03-21 00:00:00,ES,VITÓRIA,11,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,ANÁPOLIS,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,APARECIDA DE GOIÂNIA,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,GOIÂNIA,9,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,INDEFINIDA,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,JATAÍ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,GO,RIO VERDE,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MA,SÃO LUÍS,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,BELO HORIZONTE,30,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,CORONEL FABRICIANO,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,DIVINÓPOLIS,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,INDEFINIDA,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,IPATINGA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,JUIZ DE FORA,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,MARIANA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,NOVA LIMA,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,PATROCÍNIO,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,POÇOS DE CALDAS,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,SETE LAGOAS,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,UBERABA,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MG,UBERLÂNDIA,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MS,CAMPO GRANDE,14,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MS,PONTA PORÃ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MS,SIDROLÂNDIA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MT,CUIABÁ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,MT,INDEFINIDA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PA,BELÉM,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PB,JOÃO PESSOA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PE,BELO JARDIM,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PE,INDEFINIDA,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PE,JABOATÃO DOS GUARARAPES,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PE,RECIFE,25,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PI,TERESINA,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,CAMPO LARGO,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,CIANORTE,2,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,CURITIBA,31,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,FOZ DO IGUAÇU,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,GUAÍRA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,LONDRINA,3,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,MARINGÁ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,PATO BRANCO,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,PINHAIS,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,PONTA GROSSA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,PR,UMUARAMA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,BARRA MANSA,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,GUAPIMIRIM,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,INDEFINIDA,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,RIO DE JANEIRO,99,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,MIGUEL PEREIRA,1,1
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,NITERÓI,10,1
2020-03-21 00:00:00,2020-03-21 00:00:00,RJ,PETRÓPOLIS,3,1
2020-03-21 00:00:00,2020-03-21 00:00:00,RN,MOSSORÓ,1,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RN,NATAL,6,0
2020-03-21 00:00:00,2020-03-21 00:00:00,RN,PARNAMIRIM,2,0
